Vehicle_ID,Vehicle_Model,Fuel_Type,Price,Stock_Level,Warehouse_Location
4258,Ribeiro SUV,Electric,94751.14,90.0,Sainte Lucas
4259,Legrand et Fils SUV,Hybrid,50670.53,42.0,Riou
4260,Coste SUV,Electric,44670.27,40.0,Sainte Adélaïde
4261,Thibault SUV,Gasoline,105131.32,,Delahaye
4262,Collet Lagarde SA Sedan,Gasoline,115398.85,73.0,Legendre
4263,Louis Peltier SARL SUV,Gasoline,81695.2,11.0,Bernard
4264,Besson SARL Hatchback,Electric,95509.62,95.0,Sainte Jean
4265,Peltier François et Fils Truck,Hybrid,22609.56,20.0,Sainte Jeanne
4266,Gomes Vallet et Fils Hatchback,Electric,114382.56,30.0,Allard
4267,Letellier Convertible,Diesel,89413.09,42.0,Fontaineboeuf
4268,Vincent Hatchback,Gasoline,86442.86,89.0,Sainte Claire
4269,Martinez Convertible,Diesel,35402.62,,Diallo
4270,Gallet SA Hatchback,Hybrid,115557.36,28.0,Pasquier
4271,Peltier S.A.R.L. Truck,Hybrid,27350.1,3.0,Lemaire
4272,Guibert Lopez SARL Truck,Hybrid,34308.87,85.0,Saint Adrienne
4273,Bertrand Ollivier S.A.S. Truck,Gasoline,71243.5,83.0,Maryboeuf
4274,Parent Convertible,Hybrid,75336.97,53.0,Dupontdan
4275,Fontaine Lecoq et Fils Truck,Hybrid,100364.31,6.0,Saint Claude
4276,Hernandez Merle et Fils SUV,Hybrid,46697.91,26.0,Jacquet
4277,Teixeira S.A. SUV,Electric,102793.74,91.0,Marchal
4278,Petit S.A.R.L. SUV,Electric,81363.41,35.0,Boucher-les-Bains
4279,Moreau Convertible,Hybrid,92691.64,,Andre-les-Bains
4280,Pelletier S.A.R.L. Sedan,Electric,23172.22,91.0,Saint Noëlboeuf
4281,Renard Vincent SA SUV,Diesel,111769.16,9.0,Ollivier
4282,Jacquot Sedan,Electric,106100.93,89.0,Sainte Monique
4283,Huet Truck,Gasoline,95116.78,73.0,Maury-sur-Jacquot
4284,Lebreton SUV,Gasoline,110456.81,98.0,Boulay
4285,Clément SARL SUV,Electric,76818.89,89.0,Lopesnec
4286,Germain S.A.S. Truck,Diesel,86813.69,4.0,Marinnec
4287,Jacquot Truck,Electric,19066.06,95.0,ThibaultVille
4288,Lopes Truck,Gasoline,61252.48,88.0,Pierre
4289,Fleury et Fils SUV,Electric,33371.73,10.0,Garnier
4290,Chevalier Sedan,Diesel,18741.07,53.0,Dupuy
4291,Dos Santos Loiseau et Fils Hatchback,Diesel,90378.57,89.0,Schmitt
4292,Toussaint Maillot S.A.S. Convertible,Hybrid,19336.24,74.0,Dos Santos
4293,Blot Chauveau S.A.R.L. Truck,Hybrid,64445.76,29.0,Texierdan
4294,Reynaud Bruneau S.A.S. Sedan,Electric,108778.57,32.0,Roche
4295,Prévost Ramos et Fils Truck,Gasoline,104808.78,62.0,Bertrand-sur-Mendès
4296,Lemaire Truck,Hybrid,96054.7,85.0,Roux-sur-Barbe
4297,Lelièvre Convertible,Diesel,101451.42,24.0,Gomes
4298,Martinez S.A.R.L. SUV,Electric,109712.89,99.0,Maillard
4299,Neveu et Fils SUV,Hybrid,41887.74,17.0,Rouxdan
4300,Lombard Hatchback,Electric,111966.96,64.0,Langlois
4301,Imbert Breton S.A.R.L. Hatchback,Diesel,92500.23,30.0,Lemonniernec
4302,Lacombe S.A.S. Hatchback,Gasoline,106197.72,87.0,Munoz
4303,Guyon et Fils Hatchback,Electric,82311.0,34.0,Saint Marcel
4304,Léger Sedan,Diesel,23279.82,7.0,Bertrand-sur-Valentin
4305,Imbert Alves S.A. Truck,Hybrid,56962.64,3.0,Saint Laetitianec
4306,Marchand Garnier SA SUV,Hybrid,40364.68,6.0,Torres
4307,Colas Chauvet SARL Hatchback,Diesel,89413.57,85.0,Clerc-sur-Moulin
4308,Bigot S.A.S. SUV,Gasoline,104989.51,,Rousselnec
4309,Renard Hatchback,Gasoline,102583.58,96.0,Regnier-sur-Regnier
4310,Dupont et Fils Truck,Gasoline,49606.43,41.0,Saint Astrid
4311,Picard S.A. Truck,Gasoline,15734.22,88.0,Deschamps-sur-Mer
4312,Moreno Guillot SARL Convertible,Electric,90684.71,13.0,Danielnec
4313,Weiss S.A.R.L. Hatchback,Hybrid,72091.23,76.0,Hoareau
4314,Texier Sedan,Electric,104008.26,57.0,Saint Océane
4315,Couturier Sedan,Gasoline,51512.46,29.0,Saint Xavier
4316,Petit Gallet S.A. Sedan,Electric,119472.05,85.0,Chauvet
4317,Lévy Sedan,Diesel,96010.6,,Sainte Patrick
4318,Fleury S.A. Hatchback,Hybrid,82730.74,27.0,Pages-sur-Baudry
4319,Gros Seguin SARL Sedan,Gasoline,45927.73,25.0,Berthelot
4320,Petitjean SUV,Gasoline,51281.22,2.0,Saint Inès-la-Forêt
4321,Fernandez Lecomte et Fils Convertible,Gasoline,87544.12,73.0,GeorgesVille
4322,Mathieu Convertible,Hybrid,52366.15,33.0,Grenier-sur-Roy
4323,Antoine Truck,Hybrid,19830.12,25.0,Pelletier
4324,Vallet François SA Truck,Diesel,58932.17,96.0,Mallet
4325,Hoareau Nguyen S.A.R.L. Hatchback,Diesel,114817.96,88.0,Morin
4326,Leconte Gomes SA Hatchback,Gasoline,73540.33,47.0,Mary
4327,Laine Truck,Hybrid,100089.5,,Chartier
4328,Hamon et Fils SUV,Electric,26054.68,94.0,Saint Margaud
4329,Laine Convertible,Diesel,115625.17,19.0,Morel
4330,Laurent S.A.R.L. SUV,Gasoline,21844.82,73.0,ThomasBourg
4331,Legendre S.A. Convertible,Gasoline,87999.45,72.0,Le Gall
4332,De Oliveira Albert et Fils Truck,Hybrid,16620.61,70.0,Sainte Victoire
4333,Lebrun Sedan,Hybrid,26151.3,57.0,Sainte Victoire
4334,Bouvier SUV,Gasoline,68284.43,59.0,Jolynec
4335,Faure et Fils Sedan,Hybrid,65941.72,76.0,PetitjeanBourg
4336,Bourgeois Sedan,Electric,107060.64,54.0,Chevallierboeuf
4337,Perrier Rémy SA Convertible,Hybrid,106420.08,90.0,Vidal
4338,Cohen SUV,Hybrid,45720.14,,Tessier
4339,Benard S.A.R.L. Sedan,Diesel,98279.85,62.0,Letellierdan
4340,Peron SARL Convertible,Electric,66095.83,73.0,Gérard-la-Forêt
4341,Potier Sedan,Gasoline,52270.05,22.0,Le Goffnec
4342,Boulay S.A.S. Sedan,Gasoline,103511.43,87.0,Reynaud
4343,Moreno Roger et Fils Hatchback,Diesel,44181.23,61.0,Bailly-sur-Mer
4344,Daniel Truck,Electric,19258.47,99.0,Petit
4345,Maillet Sedan,Electric,53823.68,,Gilles-les-Bains
4346,Guillaume Hatchback,Electric,30723.3,64.0,Valentin
4347,Gilles Guillet S.A.R.L. Hatchback,Hybrid,30592.21,52.0,Saint Henri
4348,Dupré SUV,Electric,71861.58,95.0,Buissondan
4349,Couturier Hatchback,Hybrid,101310.3,0.0,Delorme-sur-Mer
4350,Salmon S.A.R.L. Convertible,Diesel,53126.13,51.0,Raynaudboeuf
4351,François Truck,Gasoline,104273.51,39.0,Prévost-les-Bains
4352,Benard Godard S.A. Hatchback,Hybrid,16931.56,4.0,Lucas-sur-Albert
4353,Bernier et Fils Truck,Diesel,23209.77,5.0,Da Silvanec
4354,Diaz Bigot et Fils Convertible,Hybrid,51813.23,57.0,Saint Astrid
4355,Launay SARL Truck,Electric,51627.97,79.0,Weiss
4356,Coulon Convertible,Hybrid,15564.75,40.0,Saint Alphonse
4357,Marchand Thibault et Fils Sedan,Diesel,49066.77,100.0,Chauveau-sur-Le Roux
4358,Rousseau Hatchback,Hybrid,106012.59,20.0,Rodriguez
4359,Maury Weber SARL Convertible,Hybrid,19807.28,16.0,Lopes
4360,Lemaître S.A. Sedan,Electric,75060.92,15.0,BourdonBourg
4361,Guillet Truck,Electric,49916.78,11.0,Chevallier
4362,Gautier Sedan,Diesel,38823.29,50.0,Germain
4363,Turpin S.A. Convertible,Diesel,38631.23,80.0,Bonneau
4364,Perrier Hatchback,Hybrid,34227.08,88.0,Bailly
4365,Lefort SA Sedan,Electric,118815.98,38.0,Sainte Étienne-la-Forêt
4366,Bodin Convertible,Hybrid,102489.16,3.0,PrévostVille
4367,Denis S.A. Sedan,Electric,72546.83,75.0,Marchand
4368,Grégoire Louis S.A.S. Hatchback,Electric,21095.48,87.0,Sainte Jules
4369,Denis Hatchback,Electric,109100.42,70.0,Lecomte
4370,Bonneau SUV,Gasoline,84528.79,65.0,Saint Antoine
4371,Michaud SA Convertible,Electric,65552.4,73.0,Dumont-les-Bains
4372,Blondel Dumont SARL Convertible,Diesel,35521.89,24.0,Colin
4373,Berger Mallet SA Convertible,Diesel,82912.23,53.0,Henry
4374,Reynaud Truck,Diesel,76397.42,49.0,Pasquier
4375,Pineau Hatchback,Gasoline,59201.44,77.0,Sainte Monique
4376,Delannoy SARL Convertible,Diesel,39442.0,18.0,Robert-sur-Lebon
4377,Brun S.A.S. Truck,Gasoline,65003.32,79.0,Gallet
4378,Pierre Convertible,Electric,29820.99,39.0,Vidal
4379,Leblanc Convertible,Hybrid,108192.91,48.0,Renaud
4380,Lefebvre Sedan,Electric,40737.07,28.0,Chrétien
4381,Vallée Convertible,Diesel,32096.13,92.0,Royer
4382,Martel Convertible,Hybrid,84418.65,39.0,Weiss
4383,Carlier Truck,Electric,32281.39,22.0,Pottier
4384,Philippe Hatchback,Gasoline,77181.12,80.0,Valentin-sur-Raynaud
4385,Boyer Convertible,Gasoline,82655.35,81.0,Baronboeuf
4386,Perrier Sedan,Diesel,47076.09,79.0,Roger
4387,Traore Lambert S.A. Hatchback,Hybrid,91821.41,51.0,Maillet
4388,Lejeune SUV,Diesel,44212.86,54.0,Cordier-la-Forêt
4389,Foucher Truck,Diesel,48362.53,48.0,Legrand
4390,Nicolas Sedan,Hybrid,21497.76,4.0,Sainte Adélaïde
4391,Garcia Raymond S.A. Hatchback,Diesel,22471.72,24.0,Menard-la-Forêt
4392,Grondin Poulain SARL Convertible,Gasoline,32536.97,12.0,Sainte Eugènenec
4393,Valette Truck,Electric,44269.13,67.0,Lamy-les-Bains
4394,Dupuis Auger SA Convertible,Gasoline,57563.64,12.0,Fabre
4395,Durand Fischer SARL Truck,Diesel,38441.28,3.0,GilbertBourg
4396,Monnier Hatchback,Gasoline,42470.44,27.0,Sainte Denis
4397,Sauvage Hatchback,Electric,44570.85,25.0,Roux
4398,François Sedan,Gasoline,115221.15,25.0,Leroy
4399,Paul SUV,Gasoline,31051.47,48.0,LebretonBourg
4400,Ferreira Clerc S.A.S. Convertible,Hybrid,87514.31,84.0,Roy
4401,Dubois Hatchback,Diesel,37520.34,,MichelBourg
4402,Lecoq Convertible,Diesel,67595.63,89.0,Raynaud
4403,Michaud Labbé S.A.R.L. Sedan,Electric,27638.24,76.0,Mathieu
4404,Leconte Truck,Hybrid,107327.29,3.0,Sainte AlainVille
4405,Mahe Convertible,Hybrid,34405.25,19.0,Dias-sur-Duval
4406,Martins Sedan,Electric,62392.42,56.0,AllainBourg
4407,Thibault S.A.R.L. Hatchback,Diesel,22538.58,6.0,Descamps
4408,Poulain SARL Convertible,Gasoline,21189.14,40.0,Sainte RémyBourg
4409,Bernard Truck,Gasoline,95017.47,94.0,ParentBourg
4410,Vasseur Marchand et Fils Truck,Hybrid,34326.73,87.0,Le Gall
4411,Rossi Truck,Electric,71301.72,74.0,Sauvage
4412,Benoit Lévêque SARL Sedan,Electric,23252.26,22.0,Baron
4413,Gautier SUV,Electric,33434.74,53.0,Jacques
4414,Brun SA Truck,Hybrid,76886.34,85.0,Weberboeuf
4415,Godard S.A. Convertible,Hybrid,93879.24,32.0,Vallet
4416,Allain Hatchback,Electric,116890.4,54.0,Saint Louis
4417,Morel Jacquot SARL Truck,Hybrid,110266.18,51.0,Neveu-sur-Pelletier
4418,Pruvost Royer SARL Sedan,Gasoline,29558.74,66.0,Buissonnec
4419,Faivre Leduc S.A.R.L. SUV,Gasoline,25825.74,71.0,Chauvin-sur-Guillon
4420,Gomez S.A. Sedan,Electric,41372.36,24.0,Millet-sur-Robert
4421,Jean SUV,Hybrid,34987.54,71.0,Riou-sur-Baudry
4422,Chevalier S.A. Hatchback,Diesel,41651.29,78.0,Guibert
4423,Nicolas SUV,Gasoline,22113.72,86.0,Morvan
4424,Le Goff S.A.R.L. Convertible,Hybrid,78756.52,,Merle
4425,Alves SARL Hatchback,Hybrid,49371.18,15.0,Cordier
4426,Aubry Hatchback,Hybrid,95747.73,19.0,Rollanddan
4427,Benoit Convertible,Electric,69776.91,50.0,Sainte Olivier
4428,Nicolas SA Hatchback,Gasoline,72269.94,48.0,Neveu
4429,Boulanger et Fils Sedan,Gasoline,31599.88,80.0,Sainte Anne
4430,Pasquier SUV,Gasoline,64027.09,57.0,Dubois-sur-Ferrand
4431,Neveu S.A.S. Convertible,Electric,104682.29,18.0,De Oliveira
4432,Dubois Hatchback,Electric,73960.6,76.0,Sainte Simone-la-Forêt
4433,Schneider Truck,Diesel,66913.66,80.0,Jacobboeuf
4434,Renaud Sedan,Diesel,110847.33,76.0,Guérin-sur-Garcia
4435,Berger Sedan,Electric,58238.37,37.0,Hoareau
4436,Carlier Sedan,Electric,50949.89,39.0,Clerc
4437,Lagarde Sedan,Hybrid,117001.0,37.0,Saint Manonnec
4438,Joly Collin S.A. Sedan,Electric,76566.22,35.0,Sainte Micheldan
4439,David Roy S.A.S. Hatchback,Gasoline,84677.78,22.0,Adam
4440,Ledoux Convertible,Electric,98791.4,6.0,Saint Jules
4441,Brunel Sedan,Hybrid,21249.95,21.0,Saint Alexandriedan
4442,Chauvin SUV,Gasoline,105289.12,99.0,Gautier-sur-Lucas
4443,Riou SA Truck,Diesel,42144.67,61.0,DiazVille
4444,Gérard SARL SUV,Hybrid,83244.72,59.0,Martinez-sur-Joly
4445,Aubert S.A.R.L. Hatchback,Hybrid,83646.01,71.0,Gallet
4446,Petitjean SA Sedan,Gasoline,101246.53,73.0,Saint Adélaïde
4447,Letellier Roussel SARL Sedan,Diesel,53463.04,54.0,Sainte Marianne
4448,Girard Sedan,Hybrid,52895.07,72.0,Lefort-la-Forêt
4449,Peltier Lacombe S.A. Sedan,Hybrid,85460.47,34.0,Sainte Jeannine
4450,Pasquier SUV,Hybrid,82299.26,51.0,Chauvet
4451,Grenier Truck,Gasoline,42789.1,93.0,Fleury-les-Bains
4452,Ferrand SUV,Hybrid,74252.98,99.0,Michel
4453,Andre S.A.R.L. Sedan,Electric,29138.22,5.0,Sainte Laurence
4454,Michel Hatchback,Gasoline,57149.16,52.0,Chevallier
4455,Mary Coulon et Fils SUV,Electric,29176.98,16.0,Petit
4456,Ledoux SUV,Gasoline,54698.96,54.0,MaréchalBourg
4457,Dubois SUV,Diesel,72571.64,58.0,Bruneaudan
4458,Lévêque Sedan,Diesel,15924.38,67.0,Saint Adrien
4459,Rousseau Hatchback,Hybrid,26931.62,27.0,Dumas
4460,Fontaine Hatchback,Gasoline,44557.67,56.0,Richardnec
4461,Hubert Sedan,Electric,23474.7,38.0,Blondel
4462,Leroux Fouquet SA Sedan,Electric,23626.23,92.0,Raynaud
4463,Vasseur et Fils Convertible,Electric,75499.78,30.0,Gilbert
4464,Gomez SUV,Hybrid,98049.95,45.0,Saint Aiméeboeuf
4465,Duhamel Hatchback,Diesel,91590.92,3.0,Ramos
4466,Nguyen Convertible,Gasoline,109563.63,47.0,Saint Adèle-les-Bains
4467,Jacob Convertible,Gasoline,58707.87,23.0,Moulin-les-Bains
4468,Diaz Truck,Diesel,46551.8,52.0,Sainte Frédérique
4469,Lecomte S.A.S. SUV,Diesel,67823.63,45.0,Gilbert
4470,Michel S.A. Sedan,Diesel,95932.8,98.0,Langloisboeuf
4471,Rousset SARL SUV,Diesel,73181.7,37.0,MaillotVille
4472,Marques Delannoy et Fils Convertible,Electric,32967.94,2.0,Rodriguesdan
4473,Rémy SUV,Gasoline,52909.84,1.0,Brunet-sur-Bègue
4474,Martineau Sedan,Diesel,99667.52,82.0,Maillard
4475,Lambert Truck,Diesel,80317.95,76.0,Saint Alexandredan
4476,Nguyen Sedan,Gasoline,72903.86,62.0,Fischer
4477,Pons Sedan,Gasoline,110991.72,18.0,Lesage
4478,Sauvage Sedan,Electric,63150.51,69.0,Dos Santosnec
4479,Sauvage SUV,Hybrid,88274.46,80.0,Rossidan
4480,Chauvet SUV,Hybrid,82318.82,48.0,Boulanger-sur-Mer
4481,Pelletier Rousseau S.A.R.L. Truck,Gasoline,76687.25,11.0,Sainte Arthurboeuf
4482,Gay SUV,Gasoline,42000.99,76.0,Jacobdan
4483,Huet Hatchback,Diesel,36317.94,27.0,Potier-sur-Lacombe
4484,Mahe Hatchback,Diesel,29219.17,62.0,Sainte Bernard
4485,Marie Convertible,Diesel,62183.45,87.0,Rossi-sur-Morel
4486,Fischer Pires S.A.S. Sedan,Gasoline,73178.34,22.0,Godard-sur-Mer
4487,Mary Sedan,Electric,105368.32,,Thibault
4488,Diaz S.A. Hatchback,Gasoline,119453.63,68.0,Maillot
4489,Philippe Hatchback,Gasoline,49137.39,71.0,Guillet
4490,Mahe S.A.R.L. Hatchback,Gasoline,54175.99,99.0,Sainte Thierryboeuf
4491,Lemonnier Sedan,Diesel,41731.56,99.0,Pelletier-sur-Delattre
4492,Coulon Sedan,Gasoline,67442.48,6.0,GeorgesBourg
4493,Traore Convertible,Hybrid,99424.53,27.0,Giraud
4494,Gérard Mace S.A.S. Hatchback,Diesel,28962.18,71.0,Mahe
4495,Lelièvre Gomes S.A.R.L. Truck,Diesel,20726.66,,Letellier
4496,Guillaume Hatchback,Electric,56333.02,84.0,Saint MichèleBourg
4497,Barbier Sedan,Diesel,16300.34,5.0,Maillard
4498,Pottier Truck,Hybrid,89046.13,64.0,Rey
4499,De Oliveira Berger S.A. SUV,Diesel,52655.51,96.0,Millet-les-Bains
4500,Mendès Hatchback,Hybrid,104466.33,18.0,Saint Céline
4501,Regnier SUV,Gasoline,68069.67,,Mathieuboeuf
4502,Pascal SA SUV,Gasoline,21285.01,66.0,Petitjeannec
4503,Bonneau Truck,Hybrid,37050.5,22.0,Sainte Margauxdan
4504,Gomez Hatchback,Electric,53249.46,6.0,Bourdon
4505,Potier Truck,Diesel,97742.71,41.0,Germainboeuf
4506,Moreau Hatchback,Hybrid,79324.51,99.0,Georges
4507,Guilbert Sedan,Diesel,17580.24,97.0,Joly
4508,Payet SUV,Electric,70780.83,81.0,Saint Julien
4509,Besson Sedan,Hybrid,28618.73,58.0,Pelletier-sur-Morin
4510,Jacques Truck,Hybrid,115052.28,83.0,Dupuy
4511,Toussaint et Fils Sedan,Hybrid,51873.23,9.0,MarquesVille
4512,Guillon Sedan,Diesel,81569.6,9.0,Sainte Auroredan
4513,Germain Hatchback,Hybrid,52589.62,63.0,Hardy
4514,Fleury S.A. SUV,Electric,88875.26,45.0,Saint Agnès-sur-Mer
4515,Lemoine Truck,Gasoline,48586.34,90.0,Sainte Mathilde
4516,Nicolas Descamps S.A. Sedan,Gasoline,48988.1,64.0,Neveu-sur-Gauthier
4517,Pineau Guérin S.A. Hatchback,Diesel,68078.01,,Duval
4518,Petitjean Hatchback,Diesel,103023.03,13.0,Allard
4519,Ferrand Lefèvre et Fils Sedan,Hybrid,60979.5,79.0,Sainte Mariannedan
4520,Bourdon Dupont S.A. Hatchback,Electric,73516.23,59.0,Jacquot-sur-Diallo
4521,Normand SA Truck,Electric,119210.03,88.0,LopesVille
4522,Girard S.A.S. SUV,Gasoline,104233.14,97.0,Gauthier-sur-Joly
4523,Schmitt Clément S.A.S. Convertible,Hybrid,37627.96,7.0,Lopez
4524,Mendès Raynaud et Fils SUV,Diesel,110533.95,68.0,Blondel
4525,Picard Legros S.A.R.L. Hatchback,Diesel,77014.76,1.0,Lefebvre-sur-Richard
4526,Perrot SUV,Diesel,101096.05,8.0,Valette
4527,Robert SUV,Electric,27326.4,2.0,Briand
4528,Garcia SUV,Gasoline,24492.32,95.0,Barbe
4529,Marin S.A.R.L. SUV,Electric,111761.75,93.0,Dufour
4530,Carlier Truck,Diesel,48393.31,64.0,Sainte Pénélope
4531,Parent S.A. SUV,Gasoline,69769.59,11.0,Le Gall
4532,Boucher Renault S.A.S. Sedan,Gasoline,80349.5,52.0,Riou
4533,Morel Hervé et Fils SUV,Gasoline,115659.83,42.0,Saint Susan
4534,Paul SUV,Diesel,53028.35,20.0,Guilbert
4535,Becker S.A. Hatchback,Hybrid,60611.72,33.0,Dijoux
4536,Fleury SUV,Hybrid,29964.36,1.0,Thibault-sur-Mer
4537,Navarro Antoine S.A. SUV,Electric,110738.73,3.0,Noëlnec
4538,Marques Foucher S.A.R.L. Truck,Diesel,26480.35,27.0,Dijoux
4539,Barre Convertible,Diesel,45896.38,14.0,Teixeira
4540,Mace Hatchback,Hybrid,50961.09,27.0,BeckerVille
4541,Bouchet Fournier et Fils Truck,Electric,16887.08,62.0,Colletboeuf
4542,Poulain Hatchback,Gasoline,105957.56,38.0,Saint Deniseboeuf
4543,Morvan Convertible,Diesel,111444.73,99.0,Lesage
4544,Lévy Voisin S.A. Sedan,Diesel,80150.78,47.0,Maillard
4545,Chauveau S.A.S. SUV,Electric,40998.71,71.0,Sainte Margot
4546,Blin Coste S.A.S. Sedan,Gasoline,66889.76,98.0,Moreau-sur-Brunel
4547,Lebon et Fils Truck,Electric,74823.67,8.0,Thierry
4548,Jacob Guérin S.A.R.L. SUV,Electric,40253.69,92.0,Sainte Camilleboeuf
4549,Pierre Vaillant S.A.S. Hatchback,Electric,115107.96,68.0,BriandVille
4550,Renault Hatchback,Hybrid,34907.08,92.0,Blot-la-Forêt
4551,Bernier S.A.S. Truck,Electric,102632.79,28.0,Breton
4552,Bonnin et Fils Convertible,Diesel,119326.6,44.0,Duhamel-sur-Lombard
4553,Gauthier Moreau SA Convertible,Hybrid,57527.12,22.0,Seguindan
4554,Guilbert Truck,Gasoline,83406.97,76.0,Camus
4555,Bouvier Sanchez SA Convertible,Diesel,113173.23,2.0,Peron
4556,Dupont SUV,Electric,15603.04,82.0,Gautier
4557,Bigot et Fils Truck,Hybrid,80498.21,26.0,Arnaud
4558,Guillet SARL Hatchback,Gasoline,90675.13,51.0,Leduc
4559,Poulain SUV,Hybrid,104084.9,55.0,Mathieu
4560,Grégoire SUV,Diesel,54964.11,16.0,Georges-la-Forêt
4561,Gay Langlois S.A. Convertible,Hybrid,76460.48,87.0,Gérard
4562,Becker Hatchback,Hybrid,93565.75,25.0,Hardynec
4563,Morvan François S.A.S. SUV,Diesel,95616.62,5.0,Roche
4564,Camus SUV,Hybrid,34439.5,29.0,Thierry-sur-Gaudin
4565,Ferreira Sedan,Electric,29427.88,,Saint Henri
4566,Pierre Gonzalez S.A. Convertible,Hybrid,40002.88,73.0,Charpentiernec
4567,Laine Convertible,Gasoline,41306.42,49.0,Rousseaunec
4568,Leduc S.A.S. Truck,Hybrid,99182.18,97.0,Hernandez
4569,Garcia S.A. Sedan,Diesel,36265.46,48.0,Sainte AiméBourg
4570,Bouvet et Fils Hatchback,Diesel,73613.96,34.0,Rodriguez
4571,Jacquet Convertible,Diesel,29759.09,77.0,Sainte Émile
4572,Rodrigues Convertible,Gasoline,93335.77,43.0,Maurice
4573,Guyon S.A.S. Convertible,Hybrid,115410.9,,Thierry
4574,Collin SA Truck,Electric,87492.52,65.0,Sainte Aimé-les-Bains
4575,Clément Truck,Hybrid,117721.21,61.0,Guilbert
4576,Moulin SUV,Gasoline,29021.37,34.0,Moreno-sur-Robin
4577,Picard Convertible,Gasoline,25632.85,67.0,Garniernec
4578,Jacquot Sedan,Electric,103608.73,53.0,Sainte Jacquesnec
4579,Collin S.A.R.L. Truck,Hybrid,78492.26,85.0,Saint Honoré-la-Forêt
4580,Muller Perez S.A.S. Convertible,Hybrid,92264.79,51.0,Sainte Josette
4581,Merle SUV,Hybrid,77941.53,33.0,Daniel
4582,Bernard SUV,Gasoline,97498.91,98.0,Aubert
4583,Chauveau Convertible,Hybrid,51157.53,100.0,Fernandes
4584,Perret Sedan,Electric,46635.3,98.0,Sainte Éléonore
4585,Jacques SUV,Electric,35079.02,15.0,Giraud-sur-Lebrun
4586,Collet SARL Truck,Hybrid,118037.54,93.0,Vaillant
4587,Techer Convertible,Electric,103584.35,67.0,RivièreVille
4588,Ruiz Hatchback,Diesel,112950.12,13.0,Lemaire
4589,Leroux Hatchback,Gasoline,106035.72,24.0,Roussel-les-Bains
4590,Gillet Sedan,Hybrid,49757.28,69.0,Saint Marcelnec
4591,Diaz SA Convertible,Diesel,50546.68,58.0,Gillet-sur-Mer
4592,Charpentier Truck,Hybrid,104424.06,79.0,Merle-les-Bains
4593,Garcia Mallet et Fils SUV,Hybrid,34065.42,37.0,Boucher
4594,Barbe Sedan,Electric,58383.06,68.0,Saint Céline
4595,Fouquet Sedan,Gasoline,63485.27,16.0,Cohen
4596,Gosselin Hebert S.A.R.L. Hatchback,Diesel,89313.87,100.0,Valentin-sur-Da Costa
4597,Gay S.A.R.L. Sedan,Gasoline,117114.44,60.0,BlotBourg
4598,Navarro Convertible,Gasoline,107732.06,40.0,Lenoir
4599,Da Costa Lévy S.A. SUV,Gasoline,87533.0,54.0,Lemonnier
4600,Bouvier Truck,Hybrid,116266.82,71.0,Faure
4601,Jacques SUV,Diesel,61304.24,,Bodin
4602,Julien Sedan,Gasoline,66189.57,1.0,Sainte Margaretdan
4603,Seguin Hatchback,Diesel,87704.88,62.0,Sainte Jacques-sur-Mer
4604,Regnier Convertible,Gasoline,51290.13,45.0,Charrier-sur-Dias
4605,Gay S.A. Truck,Gasoline,39056.72,29.0,Olivier
4606,Roger SUV,Diesel,34920.39,65.0,Carpentier
4607,Masse SARL Sedan,Electric,76253.48,76.0,Guillet-sur-Paul
4608,Royer Blanc S.A.S. Convertible,Hybrid,71127.73,44.0,Mary
4609,Toussaint Convertible,Hybrid,118823.93,,DanielBourg
4610,Jacquet SUV,Diesel,102795.25,63.0,Saint Aiméedan
4611,Marty Truck,Electric,82412.42,,Bousquet
4612,Antoine Convertible,Diesel,71146.74,96.0,Sainte Danielle
4613,Lucas S.A. Hatchback,Electric,25750.45,86.0,Joly
4614,Traore S.A. Convertible,Gasoline,89458.32,54.0,Meunier
4615,Bouchet Humbert S.A.S. Convertible,Gasoline,114782.57,89.0,Berger
4616,Leclercq S.A.R.L. Truck,Gasoline,45668.02,34.0,Guérin-sur-Le Gall
4617,Mathieu SUV,Gasoline,60000.32,84.0,Normand-les-Bains
4618,Jourdan SUV,Electric,39011.98,9.0,Legrand
4619,Lemaître Sedan,Gasoline,70860.69,2.0,SchmittVille
4620,Guillot Mercier et Fils SUV,Diesel,93801.89,47.0,Jacquot-sur-Bruneau
4621,Collet SUV,Electric,108749.75,59.0,Nguyen
4622,Delorme S.A.S. Hatchback,Diesel,36418.23,83.0,Leleu
4623,Vincent SUV,Diesel,110991.93,94.0,Turpin
4624,Perret S.A.S. SUV,Diesel,83341.5,57.0,Sainte Joseph
4625,Techer Truck,Diesel,81933.62,50.0,BesnardVille
4626,Petitjean Masson SARL Hatchback,Gasoline,39546.56,65.0,WagnerVille
4627,Charrier Truck,Gasoline,109399.86,88.0,Saint Laurence
4628,Lejeune S.A.R.L. SUV,Gasoline,118372.0,24.0,Mahe
4629,Laporte SARL Sedan,Diesel,66472.25,96.0,Michel-les-Bains
4630,Leclercq Truck,Electric,80347.65,46.0,Saint Odette
4631,Dijoux Richard S.A.S. Hatchback,Diesel,59871.6,48.0,Michaudnec
4632,Maury SARL Hatchback,Diesel,19058.44,99.0,Sainte Julie
4633,Barthelemy Sedan,Hybrid,56204.63,63.0,Lelièvre-la-Forêt
4634,Gaillard Hatchback,Diesel,45841.82,12.0,Imbertboeuf
